内部 ID,ID,店铺,14K货号,是否同步平台库存,成员货品,成员货品数量,美国生命周期状态,德国生命周期状态,日本生命周期状态,英国生命周期状态,类型,代运营,非活动,leadtime
615722,615722,US-Amazon-XYT-KH,Z6DRTS0348-DRY-EOM1,是,Z6DRTS0348-DRY,1,,,,,套件,增长自采,是,3
615723,615723,US-Amazon-XYT-KH,Z6DRTS0348-LGY-EOM1,是,Z6DRTS0348-LGY,1,,,,,套件,增长自采,是,3
615724,615724,US-Amazon-XYT-KH,Z6DRTS0349-CML-EOM1,是,Z6DRTS0349-CML,1,,,,,套件,增长自采,是,3
615725,615725,US-Amazon-XYT-KH,Z6DRTS0349-LGY-EOM1,否,Z6DRTS0349-LGY,1,,,,,套件,增长自采,是,3
615726,615726,US-Amazon-XYT-KH,Z6DRTS0350-CML-EOM1,是,Z6DRTS0350-CML,1,,,,,套件,增长自采,是,3
615727,615727,US-Amazon-XYT-KH,Z6DRTS0350-LGY-EOM1,是,Z6DRTS0350-LGY,1,,,,,套件,增长自采,是,3
615728,615728,US-Amazon-XYT-KH,Z6DRTS0351-LGY-EOM1,是,Z6DRTS0351-LGY,1,,,,,套件,增长自采,是,3
615820,615820,US-Amazon-HLLdeco-KH,Z6BDWD0344-F-LGY,,Z6BDWD0344-F-LGY,1,下市期,,,,库存货品,增长自采,是,
615825,615825,US-Walmart,Z6BDWD0344-F-LGY,,Z6BDWD0344-F-LGY,1,下市期,,,,库存货品,增长自采,是,
615828,615828,US-Amazon-HLLdeco-KH,Z6BDWD0344-F-DRY,,Z6BDWD0344-F-DRY,1,下市期,,,,库存货品,增长自采,是,
615833,615833,US-Walmart,Z6BDWD0344-F-DRY,,Z6BDWD0344-F-DRY,1,下市期,,,,库存货品,增长自采,是,
615836,615836,US-Amazon-HLLdeco-KH,Z6BDWD0344-F-CRM,,Z6BDWD0344-F-CRM,1,下市期,,,,库存货品,增长自采,是,
615841,615841,US-Walmart,Z6BDWD0344-F-CRM,,Z6BDWD0344-F-CRM,1,下市期,,,,库存货品,增长自采,是,
615844,615844,US-Amazon-HLLdeco-KH,Z6BDWD0344-K-LGY,,Z6BDWD0344-K-LGY,1,淘汰期 - 老品,,,,库存货品,增长自采,是,
615849,615849,US-Walmart,Z6BDWD0344-K-LGY,,Z6BDWD0344-K-LGY,1,淘汰期 - 老品,,,,库存货品,增长自采,是,
615852,615852,US-Amazon-HLLdeco-KH,Z6BDWD0344-K-DRY,,Z6BDWD0344-K-DRY,1,下市期,,,,库存货品,增长自采,是,
615857,615857,US-Walmart,Z6BDWD0344-K-DRY,,Z6BDWD0344-K-DRY,1,下市期,,,,库存货品,增长自采,是,
615860,615860,US-Amazon-HLLdeco-KH,Z6BDWD0344-K-CRM,,Z6BDWD0344-K-CRM,1,下市期,,,,库存货品,增长自采,是,
615865,615865,US-Walmart,Z6BDWD0344-K-CRM,,Z6BDWD0344-K-CRM,1,下市期,,,,库存货品,增长自采,是,
615920,615920,US-Amazon-Urban-KH,RCXN0920D-BRN-UVM3,是,RCXN1061D-BRN-FA,1,,,,,套件,自营,是,3
615920,615920,US-Amazon-Urban-KH,RCXN0920D-BRN-UVM3,是,RCXN1061D-BRN-FB,1,,,,,套件,自营,是,3
615921,615921,US-Amazon-Urban-KH,RCXN0920D-BRN-UVM1,是,RCXN1061D-BRN-FA,1,,,,,套件,自营,是,3
615921,615921,US-Amazon-Urban-KH,RCXN0920D-BRN-UVM1,是,RCXN1061D-BRN-FB,1,,,,,套件,自营,是,3
615922,615922,US-Amazon-Urban-KH,RCXN0920D-BLU-UVM1,是,RCXN0920D-BLU-FA,1,,,,,套件,自营,是,3
615922,615922,US-Amazon-Urban-KH,RCXN0920D-BLU-UVM1,是,RCXN0920D-BLU-FB,1,,,,,套件,自营,是,3
615923,615923,US-Amazon-Urban-KH,RCXN0920D-BLK-UVM1,是,RCXN0920D-BLK-FA,1,,,,,套件,自营,是,3
615923,615923,US-Amazon-Urban-KH,RCXN0920D-BLK-UVM1,是,RCXN0920D-BLK-FB,1,,,,,套件,自营,是,3
615924,615924,US-Amazon-Urban-KH,RCXN0920D-PAI-UVM1,是,RCXN0920D-PAI-FB,1,,,,,套件,自营,是,3
615924,615924,US-Amazon-Urban-KH,RCXN0920D-PAI-UVM1,是,RCXN0920D-PAI-FA,1,,,,,套件,自营,是,3
615925,615925,US-Amazon-Urban-KH,RCXN0920D-BGE-UVM1,是,RCXN0920D-BGE-FA,1,,,,,套件,自营,是,3
615925,615925,US-Amazon-Urban-KH,RCXN0920D-BGE-UVM1,是,RCXN0920D-BGE-FB,1,,,,,套件,自营,是,3
616020,616020,US-Amazon-XYT-KH,Z6DRTS0347-DRY-EOM1,否,Z6DRTS0347-DRY,1,,,,,套件,增长自采,是,3
616021,616021,US-Amazon-XYT-KH,Z6DRTS0347-LGY-EOM1,否,Z6DRTS0347-LGY,1,,,,,套件,增长自采,是,3
616022,616022,US-Amazon-XYT-KH,Z6DRTS0348-DRY-EOM1,否,Z6DRTS0348-DRY,1,,,,,套件,增长自采,是,3
616023,616023,US-Amazon-XYT-KH,Z6DRTS0348-LGY-EOM1,否,Z6DRTS0348-LGY,1,,,,,套件,增长自采,是,3
616024,616024,US-Amazon-XYT-KH,Z6DRTS0349-CML-EOM1,否,Z6DRTS0349-CML,1,,,,,套件,增长自采,是,3
616025,616025,US-Amazon-XYT-KH,Z6DRTS0349-LGY-EOM1,是,Z6DRTS0349-LGY,1,,,,,套件,增长自采,是,3
616026,616026,US-Amazon-XYT-KH,Z6DRTS0350-CML-EOM1,否,Z6DRTS0350-CML,1,,,,,套件,增长自采,是,3
616027,616027,US-Amazon-XYT-KH,Z6DRTS0350-LGY-EOM1,否,Z6DRTS0350-LGY,1,,,,,套件,增长自采,是,3
616028,616028,US-Amazon-XYT-KH,Z6DRTS0351-LGY-EOM1,否,Z6DRTS0351-LGY,1,,,,,套件,增长自采,是,3
616120,616120,US-Amazon-Home Nest-KH,ZRCQX0451-CML-HNM1,是,ZRCQX0451-CML,1,淘汰期 - 老品,,,,套件,增长事业部,是,3
616121,616121,US-Amazon-Home Nest-KH,ZRCQX0451-BRN-S2-HNM1,是,ZRCQX0451-BRN,2,淘汰期 - 老品,,,,套件,增长事业部,是,2
616220,616220,US-Amazon-Home Nest-KH,ZRCQX0451-BRN-HNM1,是,ZRCQX0451-BRN,1,淘汰期 - 老品,,,,套件,增长事业部,是,2
616320,616320,US-Amazon-Home Nest-KH,ZRCQX0451-CML-S2-HNM1,是,ZRCQX0451-CML,2,淘汰期 - 老品,,,,套件,增长事业部,是,3
616420,616420,US-Amazon-Urban-KH,RCXN1068D-BGE-UVM2,是,RCXN1068D-BGE-FA,1,,,,,套件,自营,是,3
616420,616420,US-Amazon-Urban-KH,RCXN1068D-BGE-UVM2,是,RCXN1068D-BGE-FB,1,,,,,套件,自营,是,3
616420,616420,US-Amazon-Urban-KH,RCXN1068D-BGE-UVM2,是,RCXN1068D-BGE-FC,1,,,,,套件,自营,是,3
616421,616421,US-Amazon-Urban-KH,RCXN1068D-NAV-UVM2,是,RCXN1068D-NAV-FA,1,,,,,套件,自营,是,3
616421,616421,US-Amazon-Urban-KH,RCXN1068D-NAV-UVM2,是,RCXN1068D-NAV-FB,1,,,,,套件,自营,是,3
616421,616421,US-Amazon-Urban-KH,RCXN1068D-NAV-UVM2,是,RCXN1068D-NAV-FC,1,,,,,套件,自营,是,3
616528,616528,US-Walmart,DTRB1129-OAK-B,,DTRB1129-OAK-B,1,下市期,,,,库存货品,自营,是,
616628,616628,US-Walmart,DTRB1129-OAK-A,,DTRB1129-OAK-A,1,下市期,,,,库存货品,自营,是,
616634,616634,US-Amazon-HLLdeco-KH,DTRB1129-OAK-AB,,DTRB1129-OAK-A,1,淘汰期,,,,套件,自营,是,
616634,616634,US-Amazon-HLLdeco-KH,DTRB1129-OAK-AB,,DTRB1129-OAK-B,1,淘汰期,,,,套件,自营,是,
616649,616649,US-Walmart,DTRB1129-OAK-AB,,DTRB1129-OAK-A,1,淘汰期,,,,套件,自营,是,
616649,616649,US-Walmart,DTRB1129-OAK-AB,,DTRB1129-OAK-B,1,淘汰期,,,,套件,自营,是,
616720,616720,US-Amazon-Home Nest-KH,SBRB1023-BLK-HNM1,是,SBRB1023-BLK,1,,,,,套件,自营,是,3
616721,616721,US-Amazon-Home Nest-KH,SBRB1023-WTE-HNM1,是,SBRB1023-WTE,1,,,,,套件,自营,是,3
616722,616722,US-Amazon-Home Nest-KH,SBYL1124-WAL-AB-HNM1,是,SBYL1124-WAL-B,1,,,,,套件,自营,是,3
616722,616722,US-Amazon-Home Nest-KH,SBYL1124-WAL-AB-HNM1,是,SBYL1124-WAL-A,1,,,,,套件,自营,是,3
616723,616723,US-Amazon-Home Nest-KH,SBYL1124-WTE-AB-HNM1,是,SBYL1124-WTE-A,1,,,,,套件,自营,是,3
616723,616723,US-Amazon-Home Nest-KH,SBYL1124-WTE-AB-HNM1,是,SBYL1124-WTE-B,1,,,,,套件,自营,是,3
616945,616945,US-Walmart,BSM1228-IVY,,BSM1228-IVY,1,下市期,,,,库存货品,自营,是,
616984,616984,US-Walmart,BSM1228-FCA,,BSM1228-FCA,1,下市期,,,,库存货品,自营,是,
616987,616987,US-Walmart,BSM1228-NAV,,BSM1228-NAV,1,下市期,,,,库存货品,自营,是,
617142,617142,US-Walmart,BSM1227-IVY,,BSM1227-IVY,1,淘汰期 - 老品,,,,库存货品,自营,是,
617168,617168,US-Walmart,BSM1227-PNK,,BSM1227-PNK,1,下市期,,,,库存货品,自营,是,
617189,617189,US-Walmart,BSM1228-PNK,,BSM1228-PNK,1,下市期,,,,库存货品,自营,是,
617211,617211,US-Walmart,BSM1227-FCA,,BSM1227-FCA,1,下市期,,,,库存货品,自营,是,
617234,617234,US-Walmart,BSM1227-NAV,,BSM1227-NAV,1,淘汰期 - 老品,,,,库存货品,自营,是,
617420,617420,US-Amazon-HLLdeco-KH,NSYL0889-ACR-DEM1,,NSYL0889-ACR,1,,,,,套件,自营,是,3
617421,617421,US-Amazon-HLLdeco-KH,NSYL0889-ACR-S2-DEM1,,NSYL0889-ACR,2,,,,,套件,自营,是,
617422,617422,US-Amazon-HLLdeco-KH,NSYL0889-WTE-DEM1,,NSYL0889-WTE,1,,,,,套件,自营,是,
617423,617423,US-Amazon-HLLdeco-KH,NSYL0889-WTE-S2-DEM1,,NSYL0889-WTE,2,,,,,套件,自营,是,
617424,617424,US-Amazon-HLLdeco-KH,NSYL0889-BLK-DEM1,,NSYL0889-BLK,1,,,,,套件,自营,是,
617425,617425,US-Amazon-HLLdeco-KH,NSYL0889-BLK-S2-DEM1,,NSYL0889-BLK,2,,,,,套件,自营,是,
617426,617426,US-Amazon-HLLdeco-KH,NSYL0889-NAT-DEM1,,NSYL0889-NAT,1,,,,,套件,自营,是,3
617427,617427,US-Amazon-HLLdeco-KH,NSYL0889-NAT-S2-DEM1,,NSYL0889-NAT,2,,,,,套件,自营,是,3
617526,617526,US-Amazon-HLLdeco-KH,BSM1228-PNK-S2,,BSM1228-PNK,2,淘汰期,,,,套件,自营,是,
617532,617532,US-Amazon-HLLdeco-KH,BSM1227-PNK-S2,,BSM1227-PNK,2,淘汰期,,,,套件,自营,是,
617543,617543,US-Walmart,BSM1228-NAV-S2,,BSM1228-NAV,2,淘汰期,,,,套件,自营,是,
617565,617565,US-Walmart,BSM1228-PNK-S2,,BSM1228-PNK,2,淘汰期,,,,套件,自营,是,
617567,617567,US-Amazon-HLLdeco-KH,BSM1228-FCA-S2,,BSM1228-FCA,2,淘汰期,,,,套件,自营,是,
617580,617580,US-Walmart,BSM1227-PNK-S2,,BSM1227-PNK,2,淘汰期,,,,套件,自营,是,
617589,617589,US-Amazon-HLLdeco-KH,BSM1228-IVY-S2,,BSM1228-IVY,2,淘汰期,,,,套件,自营,是,
617602,617602,US-Amazon-HLLdeco-KH,BSM1227-IVY-S2,,BSM1227-IVY,2,淘汰期 - 老品,,,,套件,自营,是,
617608,617608,US-Walmart,BSM1228-FCA-S2,,BSM1228-FCA,2,淘汰期,,,,套件,自营,是,
617616,617616,US-Walmart,BSM1227-NAV-S2,,BSM1227-NAV,2,淘汰期 - 老品,,,,套件,自营,是,
617632,617632,US-Walmart,BSM1228-IVY-S2,,BSM1228-IVY,2,淘汰期,,,,套件,自营,是,
617643,617643,US-Amazon-HLLdeco-KH,BSM1228-NAV-S2,,BSM1228-NAV,2,淘汰期,,,,套件,自营,是,
617724,617724,US-Amazon-HLLdeco-KH,BSM1227-FCA-S2,,BSM1227-FCA,2,淘汰期,,,,套件,自营,是,
617739,617739,US-Walmart,BSM1227-FCA-S2,,BSM1227-FCA,2,淘汰期,,,,套件,自营,是,
617764,617764,US-Walmart,BSM1228-IVY-S2,,BSM1228-IVY,2,淘汰期,,,,套件,自营,是,
617766,617766,US-Walmart,BSM1227-IVY-S2,,BSM1227-IVY,2,淘汰期 - 老品,,,,套件,自营,是,
617780,617780,US-Amazon-HLLdeco-KH,BSM1227-NAV-S2,,BSM1227-NAV,2,淘汰期 - 老品,,,,套件,自营,是,
617784,617784,US-Amazon-HLLdeco-KH,BSM1228-NAV-S2,,BSM1228-NAV,2,淘汰期,,,,套件,自营,是,
617820,617820,US-Amazon-HLLdeco-KH,BDYT1168-KB-GRY-AB-DEM1,是,BDYT1168-KB-GRY-A,1,,,,,套件,自营,否,3
617820,617820,US-Amazon-HLLdeco-KH,BDYT1168-KB-GRY-AB-DEM1,是,BDYT1168-KB-GRY-B,1,,,,,套件,自营,否,3
617821,617821,US-Amazon-HLLdeco-KH,BDYT1168-KB-BLK-AB-DEM1,是,BDYT1168-KB-BLK-A,1,,,,,套件,自营,否,3
617821,617821,US-Amazon-HLLdeco-KH,BDYT1168-KB-BLK-AB-DEM1,是,BDYT1168-KB-BLK-B,1,,,,,套件,自营,否,3
617822,617822,US-Amazon-HLLdeco-KH,BDYT1168-KB-WTE-AB-DEM1,是,BDYT1168-KB-WTE-A,1,,,,,套件,自营,否,3
617822,617822,US-Amazon-HLLdeco-KH,BDYT1168-KB-WTE-AB-DEM1,是,BDYT1168-KB-WTE-B,1,,,,,套件,自营,否,3
617823,617823,US-Amazon-HLLdeco-KH,BDYT1168-KB-LIN-AB-DEM1,是,BDYT1168-KB-LIN-A,1,,,,,套件,自营,否,3
617823,617823,US-Amazon-HLLdeco-KH,BDYT1168-KB-LIN-AB-DEM1,是,BDYT1168-KB-LIN-B,1,,,,,套件,自营,否,3
617824,617824,US-Amazon-HLLdeco-KH,BDYT1168-QB-GRY-DEM1,是,BDYT1168-QB-GRY,1,,,,,套件,自营,否,3
617825,617825,US-Amazon-HLLdeco-KH,BDYT1168-QB-BLK-DEM1,是,BDYT1168-QB-BLK,1,,,,,套件,自营,否,3
617826,617826,US-Amazon-HLLdeco-KH,BDYT1168-QB-WTE-DEM1,是,BDYT1168-QB-WTE,1,,,,,套件,自营,否,3
617827,617827,US-Amazon-HLLdeco-KH,BDYT1168-QB-LIN-DEM1,是,BDYT1168-QB-LIN,1,,,,,套件,自营,否,3
617923,617923,US-Amazon-HLLdeco-KH,SBRB1023-WTE,,SBRB1023-WTE,1,下市期,,,,库存货品,自营,是,
617938,617938,US-Walmart,SBRB1023-WTE,,SBRB1023-WTE,1,下市期,,,,库存货品,自营,是,
617946,617946,US-Amazon-HLLdeco-KH,SBRB1023-BLK,,SBRB1023-BLK,1,淘汰期 - 老品,,,,库存货品,自营,是,
617961,617961,US-Walmart,SBRB1023-BLK,是,SBRB1023-BLK,1,淘汰期 - 老品,,,,库存货品,自营,否,
618023,618023,US-Amazon-HLLdeco-KH,SFYF1199-IVY-A,,SFYF1199-IVY-A,1,下市期,,,未翻单期,库存货品,自营,是,
618038,618038,US-Walmart,SFYF1199-IVY-A,,SFYF1199-IVY-A,1,下市期,,,未翻单期,库存货品,自营,是,
618046,618046,US-Amazon-HLLdeco-KH,SFYF1199-IVY-B,,SFYF1199-IVY-B,1,下市期,,,未翻单期,库存货品,自营,是,
618061,618061,US-Walmart,SFYF1199-IVY-B,,SFYF1199-IVY-B,1,下市期,,,未翻单期,库存货品,自营,是,
618069,618069,US-Amazon-HLLdeco-KH,SFYF1199-BLK-A,,SFYF1199-BLK-A,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618084,618084,US-Walmart,SFYF1199-BLK-A,,SFYF1199-BLK-A,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618092,618092,US-Amazon-HLLdeco-KH,SFYF1199-BLK-B,,SFYF1199-BLK-B,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618107,618107,US-Walmart,SFYF1199-BLK-B,,SFYF1199-BLK-B,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618115,618115,US-Amazon-HLLdeco-KH,SFYF1199-CML-A,,SFYF1199-CML-A,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618129,618129,US-Amazon-HLLdeco-KH,SFYF1199-IVY-AB,,SFYF1199-IVY-A,1,下市期,,,未翻单期,套件,自营,是,
618129,618129,US-Amazon-HLLdeco-KH,SFYF1199-IVY-AB,,SFYF1199-IVY-B,1,下市期,,,未翻单期,套件,自营,是,
618138,618138,US-Walmart,SFYF1199-CML-A,,SFYF1199-CML-A,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618154,618154,US-Amazon-HLLdeco-KH,SFYF1199-CML-B,,SFYF1199-CML-B,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618159,618159,US-Walmart,SFYF1199-IVY-AB,是,SFYF1199-IVY-A,1,下市期,,,未翻单期,套件,自营,是,
618159,618159,US-Walmart,SFYF1199-IVY-AB,是,SFYF1199-IVY-B,1,下市期,,,未翻单期,套件,自营,是,
618175,618175,US-Amazon-HLLdeco-KH,SFYF1199-BLK-AB,,SFYF1199-BLK-A,1,淘汰期 - 老品,,,未翻单期,套件,自营,是,
618175,618175,US-Amazon-HLLdeco-KH,SFYF1199-BLK-AB,,SFYF1199-BLK-B,1,淘汰期 - 老品,,,未翻单期,套件,自营,是,
618185,618185,US-Walmart,SFYF1199-CML-B,,SFYF1199-CML-B,1,淘汰期 - 老品,,,未翻单期,库存货品,自营,是,
618199,618199,US-Walmart,SFYF1199-BLK-AB,是,SFYF1199-BLK-A,1,淘汰期 - 老品,,,未翻单期,套件,自营,是,
618199,618199,US-Walmart,SFYF1199-BLK-AB,是,SFYF1199-BLK-B,1,淘汰期 - 老品,,,未翻单期,套件,自营,是,
618207,618207,US-Amazon-HLLdeco-KH,SFYF1199-CML-AB,,SFYF1199-CML-A,1,淘汰期 - 老品,,,未翻单期,套件,自营,是,
618207,618207,US-Amazon-HLLdeco-KH,SFYF1199-CML-AB,,SFYF1199-CML-B,1,淘汰期 - 老品,,,未翻单期,套件,自营,是,
618222,618222,US-Walmart,SFYF1199-CML-AB,是,SFYF1199-CML-A,1,淘汰期 - 老品,,,未翻单期,套件,自营,否,
618222,618222,US-Walmart,SFYF1199-CML-AB,是,SFYF1199-CML-B,1,淘汰期 - 老品,,,未翻单期,套件,自营,否,
618423,618423,US-Amazon-HLLdeco-KH,DCS1136-GRY-S2,,DCS1136-GRY,2,淘汰期 - 老品,,,,套件,自营,是,
618438,618438,US-Walmart,DCS1136-GRY-S2,,DCS1136-GRY,2,淘汰期 - 老品,,,,套件,自营,是,
618446,618446,US-Amazon-HLLdeco-KH,DCS1136-TAN-S2,,DCS1136-TAN,2,下市期,,,,套件,自营,是,
618461,618461,US-Walmart,DCS1136-TAN-S2,,DCS1136-TAN,2,下市期,,,,套件,自营,是,
618469,618469,US-Amazon-HLLdeco-KH,DCS1136-BLK-S2,,DCS1136-BLK,2,淘汰期 - 老品,,,,套件,自营,是,
618484,618484,US-Walmart,DCS1136-BLK-S2,,DCS1136-BLK,2,淘汰期 - 老品,,,,套件,自营,是,
618489,618489,US-Amazon-Home Nest-KH,ZRCBS0430-BGE-HNM1,是,ZRCBS0430-BGE,1,淘汰期 - 老品,,,,套件,增长事业部,是,2
618490,618490,US-Amazon-Home Nest-KH,ZRCBS0430-BLK-S2-HNM1,是,ZRCBS0430-BLK,2,淘汰期 - 老品,,,,套件,增长事业部,是,2
618491,618491,US-Amazon-Home Nest-KH,ZRCBS0430-BLK-HNM1,是,ZRCBS0430-BLK,1,淘汰期 - 老品,,,,套件,增长事业部,是,2
618492,618492,US-Amazon-Home Nest-KH,ZRCBS0430-BGE-S2-HNM1,是,ZRCBS0430-BGE,2,淘汰期 - 老品,,,,套件,增长事业部,是,2
618505,618505,US-Walmart,DCS1136-TAN,,DCS1136-TAN,1,下市期,,,,库存货品,自营,是,
618528,618528,US-Walmart,DCS1136-BLK,是,DCS1136-BLK,1,淘汰期 - 老品,,,,库存货品,自营,否,
618536,618536,US-Walmart,DCS1136-GRY,,DCS1136-GRY,1,淘汰期 - 老品,,,,库存货品,自营,是,
618923,618923,US-Amazon-HLLdeco-KH,DTCS1140-OAK,,DTCS1140-OAK,1,淘汰期 - 老品,,,,库存货品,自营,是,
618938,618938,US-Walmart,DTCS1140-OAK,是,DTCS1140-OAK,1,淘汰期 - 老品,,,,库存货品,自营,否,
618946,618946,US-Amazon-HLLdeco-KH,DTCS1140-WAL,,DTCS1140-WAL,1,淘汰期 - 老品,,,,库存货品,自营,是,
618961,618961,US-Walmart,DTCS1140-WAL,,DTCS1140-WAL,1,淘汰期 - 老品,,,,库存货品,自营,是,
619028,619028,US-Walmart,DTCS1140-WAL,,DTCS1140-WAL,1,淘汰期 - 老品,,,,库存货品,自营,是,
619120,619120,US-Amazon-HLLdeco-KH,ETYL1059D-WTE-DEM1,是,ETYL1059D-WTE,1,,,,,套件,自营,否,3
619121,619121,US-Amazon-HLLdeco-KH,ETYL1059D-WAL-DEM1,是,ETYL1059D-WAL,1,,,,,套件,自营,是,3
619122,619122,US-Amazon-HLLdeco-KH,ETYL1060D-WTE-DEM1,是,ETYL1060D-WTE,1,,,,,套件,自营,是,3
619123,619123,US-Amazon-HLLdeco-KH,ETYL1060D-WAL-DEM1,是,ETYL1060D-WAL,1,,,,,套件,自营,是,2
619220,619220,US-Amazon-JYT-KH,CHLJ0302-CAMEL-JYTM1,是,CHLJ0302-CAMEL,1,,,,,套件,自营,否,3
619221,619221,US-Amazon-JYT-KH,CHLJ0302-BLACK-JYTM1,是,CHLJ0302-BLACK,1,,,,,套件,自营,是,3
619222,619222,US-Amazon-JYT-KH,CHLJ0302-TURQUOISE-JYTM1,是,CHLJ0302-TURQUOISE,1,,,,,套件,自营,是,3
619223,619223,US-Amazon-JYT-KH,CHLJ0302-NAVY-JYTM1,是,CHLJ0302-NAVY,1,,,,,套件,自营,否,3
619224,619224,US-Amazon-JYT-KH,CHLJ0302-BROWN-JYTM1,是,CHLJ0302-BROWN,1,,,,,套件,自营,否,3
619338,619338,US-Walmart,ZBEXH0433-CML,,ZBEXH0433-CML,1,成熟期,,,,库存货品,增长事业部,是,
619339,619339,US-Walmart,ZBEXH0433-BRN,,ZBEXH0433-BRN,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619340,619340,US-Walmart,ZBEXH0433-BLK,,ZBEXH0433-BLK,1,成熟期,,,,库存货品,增长事业部,是,
619342,619342,US-Walmart,ZBEXH0436-GRY,,ZBEXH0436-GRY,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619344,619344,US-Walmart,ZSFXH0432-BLU,,ZSFXH0432-BLU,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619345,619345,US-Walmart,ZSFXH0432-NAV,,ZSFXH0432-NAV,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619346,619346,US-Walmart,ZSFXH0432-CHA,,ZSFXH0432-CHA,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619362,619362,US-Amazon-HLLdeco-KH,ZBEXH0433-CML,,ZBEXH0433-CML,1,成熟期,,,,库存货品,增长事业部,是,
619363,619363,US-Amazon-HLLdeco-KH,ZBEXH0433-BRN,,ZBEXH0433-BRN,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619364,619364,US-Amazon-HLLdeco-KH,ZBEXH0433-BLK,,ZBEXH0433-BLK,1,成熟期,,,,库存货品,增长事业部,是,
619366,619366,US-Amazon-HLLdeco-KH,ZBEXH0436-GRY,,ZBEXH0436-GRY,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619368,619368,US-Amazon-HLLdeco-KH,ZSFXH0432-BLU,,ZSFXH0432-BLU,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619369,619369,US-Amazon-HLLdeco-KH,ZSFXH0432-NAV,,ZSFXH0432-NAV,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619370,619370,US-Amazon-HLLdeco-KH,ZSFXH0432-CHA,,ZSFXH0432-CHA,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619520,619520,US-Walmart,Z6TVTS0354-BRN,是,Z6TVTS0354-BRN,1,下市期,,,,库存货品,增长自采,是,
619521,619521,US-Walmart,Z6TVTS0354-GRY,是,Z6TVTS0354-GRY,1,下市期,,,,库存货品,增长自采,是,
619531,619531,US-Walmart,ZRCBT0408-CML-S2,,ZRCBT0408-CML,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619532,619532,US-Walmart,ZRCBT0408-NAV-S2,,ZRCBT0408-NAV,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619540,619540,US-Amazon-HLLdeco-KH,ZRCBT0407-NAV,,ZRCBT0407-NAV,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619541,619541,US-Amazon-HLLdeco-KH,ZRCBT0407-CML-S2,,ZRCBT0407-CML,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619620,619620,US-Walmart,Z6TVTS0354-WTE,是,Z6TVTS0354-WTE,1,下市期,,,,库存货品,增长自采,是,
619621,619621,US-Walmart,Z6TVTS0355-BLK,是,Z6TVTS0355-BLK,1,下市期,,,,库存货品,增长自采,是,
619633,619633,US-Walmart,ZRCBT0407-CML,,ZRCBT0407-CML,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619634,619634,US-Walmart,ZRCBT0407-TQS,,ZRCBT0407-TQS,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619635,619635,US-Walmart,ZRCBT0407-CML-S2,,ZRCBT0407-CML,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619636,619636,US-Walmart,ZRCBT0407-NAV-S2,,ZRCBT0407-NAV,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619637,619637,US-Walmart,ZRCBT0407-TQS-S2,,ZRCBT0407-TQS,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619638,619638,US-Walmart,ZRCBT0408-GRY-S2,,ZRCBT0408-GRY,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619656,619656,US-Amazon-HLLdeco-KH,ZRCBT0407-CML,,ZRCBT0407-CML,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619657,619657,US-Amazon-HLLdeco-KH,ZRCBT0407-TQS,,ZRCBT0407-TQS,1,淘汰期 - 老品,,,,库存货品,增长事业部,是,
619658,619658,US-Amazon-HLLdeco-KH,ZRCBT0407-NAV-S2,,ZRCBT0407-NAV,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619659,619659,US-Amazon-HLLdeco-KH,ZRCBT0407-TQS-S2,,ZRCBT0407-TQS,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619663,619663,US-Amazon-HLLdeco-KH,ZRCBT0408-CML-S2,,ZRCBT0408-CML,2,淘汰期 - 老品,,,,套件,增长事业部,是,
619664,619664,US-Amazon-HLLdeco-KH,ZRCBT0408-NAV-S2,,ZRCBT0408-NAV,2,淘汰期 - 老品,,,,套件,增长事业部,是,
